SAMSUNG HN-M640MBB,596.2 GB,619,13,5774,$157.95*,3.92,Jan-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+HN-M640MBB&id=3345#price
SAMSUNG HN-M750MBB,698.6 GB,547,101,6008,$53.00*,10.32,Aug-11,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+HN-M750MBB&id=1566#price
SAMSUNG HS06THB,55.9 GB,176,1,7538,$54.99*,3.2,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+HS06THB&id=1567#price
SAMSUNG HS082HB,22.3 GB,209,1,7401,NA,NA,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+HS082HB&id=1568#price
SAMSUNG HS08XJC,30.2 GB,166,1,7574,NA,NA,Dec-08,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+HS08XJC&id=1569#price
SAMSUNG HS08XJC,74.5 GB,195,6,7455,NA,NA,Jul-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+HS08XJC&id=19142#price
SAMSUNG HS122JC,111.8 GB,181,1,7522,$78.29*,2.31,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+HS122JC&id=1570#price
Samsung MBG4GC,29.1 GB,670,47,5588,NA,NA,Nov-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung+MBG4GC&id=6032#price
Samsung MCBQE64GBMPP,59.6 GB,209,7,7399,$36.66*,5.7,Dec-12,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung+MCBQE64GBMPP&id=3188#price
SAMSUNG MCCOE64G8MPP-0VA,59.6 GB,500,11,6149,NA,NA,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MCCOE64G8MPP-0VA&id=1572#price
Samsung MCG8GC,58.2 GB,700,26,5489,NA,NA,Sep-13,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung+MCG8GC&id=5738#price
Samsung MDGAGC,116.5 GB,595,55,5865,NA,NA,Aug-14,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung+MDGAGC&id=7916#price
SAMSUNG MMCQE28G8MUP-0VA,113.4 GB,466,22,6285,NA,NA,Apr-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MMCQE28G8MUP-0VA&id=1573#price
SAMSUNG MMCRE28G8MXP-0VB,119.2 GB,806,33,5268,$65.00*,12.4,Nov-12,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MMCRE28G8MXP-0VB&id=2486#price
SAMSUNG MMCRE28G8MXP-0VBL1,108.3 GB,748,1,5376,$83.67*,8.94,Dec-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MMCRE28G8MXP-0VBL1&id=1578#price
SAMSUNG MMCRE28G8MXP-0VBL1,119.2 GB,892,69,5131,NA,NA,Oct-12,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MMCRE28G8MXP-0VBL1&id=17220#price
SAMSUNG MMCRE64G,59.6 GB,973,5,5015,NA,NA,Jan-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MMCRE64G&id=3523#price
SAMSUNG MMCRE64G5MPP-0VA,59.6 GB,503,8,6142,NA,NA,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MMCRE64G5MPP-0VA&id=1580#price
SAMSUNG MMCRE64G8MPP-0VA,58.2 GB,424,9,6457,NA,NA,Apr-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MMCRE64G8MPP-0VA&id=1583#price
SAMSUNG MMCRE64G8MXP-0VB,59.6 GB,"1,069",8,4907,NA,NA,Mar-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MMCRE64G8MXP-0VB&id=4137#price
SAMSUNG MP0402H,37.3 GB,183,16,7514,$20.62*,8.87,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MP0402H&id=1586#price
SAMSUNG MP0603H,55.9 GB,193,8,7469,NA,NA,Mar-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MP0603H&id=1587#price
SAMSUNG MP0804H,19.5 GB,191,1,7473,NA,NA,Feb-09,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MP0804H&id=1588#price
SAMSUNG MP0804H,74.6 GB,193,25,7467,NA,NA,Dec-12,HDD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MP0804H&id=17521#price
SAMSUNG MZ1LV960HCJH-00003,894.3 GB,"8,449",5,613,NA,NA,Jul-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ1LV960HCJH-00003&id=16174#price
SAMSUNG MZ1LV960HCJH-000MU,894.3 GB,"8,661",16,602,NA,NA,Jun-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ1LV960HCJH-000MU&id=16028#price
SAMSUNG MZ5PA064HMCD-01000,59.6 GB,"1,231",8,4729,NA,NA,Sep-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ5PA064HMCD-01000&id=8096#price
SAMSUNG MZ5PA128HMCD-01000,119.2 GB,"1,334",6,4628,NA,NA,Aug-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ5PA128HMCD-01000&id=7969#price
SAMSUNG MZ5PA128HMCD-010DA,119.2 GB,"1,721",10,4336,NA,NA,Sep-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ5PA128HMCD-010DA&id=12654#price
SAMSUNG MZ7KM240HAGR-00005,223.6 GB,"4,804",5,835,NA,NA,Oct-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7KM240HAGR-00005&id=12873#price
SAMSUNG MZ7KM480HAHP-00005,447.1 GB,"4,801",10,837,NA,NA,May-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7KM480HAHP-00005&id=11976#price
SAMSUNG MZ7KM480HMHQ-00005,447.1 GB,"5,096",5,784,NA,NA,Oct-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7KM480HMHQ-00005&id=16701#price
SAMSUNG MZ7LF120HCHP-000,111.8 GB,"2,488",6,3658,NA,NA,Jan-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LF120HCHP-000&id=11303#price
SAMSUNG MZ7LF120HCHP-000L1,111.8 GB,"2,213",114,3961,NA,NA,Oct-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LF120HCHP-000L1&id=10575#price
Samsung MZ7LF128HCHP-000,119.2 GB,"2,495",5,3646,NA,NA,Apr-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung+MZ7LF128HCHP-000&id=11857#price
SAMSUNG MZ7LF128HCHP-00000,119.2 GB,"2,275",38,3899,$59.99*,37.92,May-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LF128HCHP-00000&id=9707#price
SAMSUNG MZ7LF128HCHP-00004,119.2 GB,"2,306",46,3864,NA,NA,Dec-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LF128HCHP-00004&id=10957#price
SAMSUNG MZ7LF128HCHP-000L1,119.2 GB,"2,179",12,3994,NA,NA,May-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LF128HCHP-000L1&id=12081#price
SAMSUNG MZ7LF192HCGS-000,178.9 GB,"2,411",13,3755,NA,NA,Nov-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LF192HCGS-000&id=10859#price
SAMSUNG MZ7LF192HCGS-000L1,178.9 GB,"2,405",100,3761,NA,NA,Dec-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LF192HCGS-000L1&id=11014#price
SAMSUNG MZ7LM240HCGR-0E003,223.6 GB,"3,364",7,2358,NA,NA,Apr-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LM240HCGR-0E003&id=14039#price
SAMSUNG MZ7LM240HMHQ-00005,223.6 GB,"2,468",11,3685,$179.23*,13.77,May-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LM240HMHQ-00005&id=14169#price
SAMSUNG MZ7LM480HCHP-00003,447.1 GB,"4,242",8,1146,$99.99*,42.42,Jul-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LM480HCHP-00003&id=12387#price
SAMSUNG MZ7LM480HMHQ-00005,447.1 GB,"4,309",7,1088,NA,NA,Sep-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LM480HMHQ-00005&id=14694#price
SAMSUNG MZ7LN128HAHQ-00000,119.2 GB,"3,634",8,1919,NA,NA,Dec-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN128HAHQ-00000&id=15167#price
SAMSUNG MZ7LN128HAHQ-000H1,119.2 GB,"4,178",10,1211,NA,NA,May-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN128HAHQ-000H1&id=15953#price
SAMSUNG MZ7LN128HAHQ-000L1,119.2 GB,"4,520",11,952,NA,NA,May-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN128HAHQ-000L1&id=15917#price
SAMSUNG MZ7LN128HAHQ-000L2,119.2 GB,"4,533",35,944,NA,NA,Oct-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN128HAHQ-000L2&id=16675#price
SAMSUNG MZ7LN128HCHP-000,119.2 GB,"2,843",34,3191,NA,NA,Jun-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN128HCHP-000&id=9856#price
SAMSUNG MZ7LN128HCHP-00000,119.2 GB,"2,691",30,3396,NA,NA,Jul-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN128HCHP-00000&id=10105#price
SAMSUNG MZ7LN128HCHP-000H1,119.2 GB,"2,988",6,2965,$40.55*,73.69,Mar-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN128HCHP-000H1&id=11635#price
SAMSUNG MZ7LN128HCHP-000L1,119.2 GB,"2,659",6,3444,$83.98*,31.66,Jul-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN128HCHP-000L1&id=9982#price
SAMSUNG MZ7LN256,238.5 GB,"3,165",14,2697,NA,NA,Oct-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256&id=10512#price
SAMSUNG MZ7LN256HAJQ-00000,238.5 GB,"4,451",28,987,NA,NA,Feb-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HAJQ-00000&id=15366#price
SAMSUNG MZ7LN256HAJQ-000H1,238.5 GB,"4,897",28,812,NA,NA,Dec-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HAJQ-000H1&id=15087#price
SAMSUNG MZ7LN256HAJQ-000L2,238.5 GB,"3,813",6,1665,NA,NA,Jun-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HAJQ-000L2&id=16117#price
SAMSUNG MZ7LN256HAJQ-000L7,238.5 GB,"4,205",6,1184,NA,NA,Jul-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HAJQ-000L7&id=16257#price
SAMSUNG MZ7LN256HCHP-000,238.5 GB,"3,605",142,1968,NA,NA,Apr-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HCHP-000&id=9470#price
SAMSUNG MZ7LN256HCHP-00000,238.5 GB,"3,477",63,2185,$274.95*,12.65,Aug-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HCHP-00000&id=10252#price
SAMSUNG MZ7LN256HCHP-00007,238.5 GB,"3,735",6,1780,NA,NA,Nov-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HCHP-00007&id=10867#price
SAMSUNG MZ7LN256HCHP-000H1,238.5 GB,"3,864",6,1584,NA,NA,Jan-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HCHP-000H1&id=11244#price
SAMSUNG MZ7LN256HCHP-000L1,238.5 GB,"3,315",17,2454,NA,NA,Dec-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HCHP-000L1&id=10961#price
SAMSUNG MZ7LN256HCHP-000L7,238.5 GB,"3,497",9,2152,NA,NA,Apr-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HCHP-000L7&id=9375#price
SAMSUNG MZ7LN256HMJP-000,238.5 GB,"4,291",7,1103,NA,NA,Dec-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HMJP-000&id=13284#price
SAMSUNG MZ7LN256HMJP-00000,238.5 GB,"4,583",21,924,NA,NA,Dec-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HMJP-00000&id=13404#price
SAMSUNG MZ7LN256HMJP-000H1,238.5 GB,"4,065",7,1328,NA,NA,Oct-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HMJP-000H1&id=12892#price
SAMSUNG MZ7LN256HMJP-000L2,238.5 GB,"4,650",23,893,NA,NA,Mar-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HMJP-000L2&id=13944#price
SAMSUNG MZ7LN256HMJP-000L7,238.5 GB,"4,900",15,811,NA,NA,Mar-17,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN256HMJP-000L7&id=13879#price
SAMSUNG MZ7LN512HAJQ-00000,476.9 GB,"4,599",6,914,NA,NA,Jun-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HAJQ-00000&id=16050#price
SAMSUNG MZ7LN512HAJQ-000H1,476.9 GB,"4,817",7,829,NA,NA,Jul-18,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HAJQ-000H1&id=16162#price
SAMSUNG MZ7LN512HCHP-000,476.9 GB,"4,363",25,1044,NA,NA,May-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HCHP-000&id=9616#price
SAMSUNG MZ7LN512HCHP-00000,476.9 GB,"4,296",27,1099,$209.99*,20.46,Feb-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HCHP-00000&id=11435#price
SAMSUNG MZ7LN512HCHP-000H1,476.9 GB,"4,279",54,1116,NA,NA,Jan-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HCHP-000H1&id=11264#price
SAMSUNG MZ7LN512HCHP-000L1,476.9 GB,"4,472",11,979,NA,NA,Apr-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HCHP-000L1&id=9472#price
SAMSUNG MZ7LN512HMJP-000,476.9 GB,"4,708",12,869,NA,NA,Jun-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HMJP-000&id=12286#price
SAMSUNG MZ7LN512HMJP-00000,476.9 GB,"4,629",13,904,NA,NA,Aug-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HMJP-00000&id=12515#price
SAMSUNG MZ7LN512HMJP-000H1,476.9 GB,"4,479",7,974,NA,NA,Dec-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HMJP-000H1&id=13370#price
SAMSUNG MZ7LN512HMJP-000L1,476.9 GB,"4,520",10,953,NA,NA,Oct-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HMJP-000L1&id=12830#price
SAMSUNG MZ7LN512HMJP-000L7,476.9 GB,"4,675",62,885,NA,NA,Jun-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7LN512HMJP-000L7&id=12241#price
SAMSUNG MZ7PA128,119.2 GB,"1,735",5,4324,NA,NA,Jul-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PA128&id=5138#price
SAMSUNG MZ7PA256HMDR-010H1,238.5 GB,"1,642",13,4387,NA,NA,Mar-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PA256HMDR-010H1&id=4105#price
SAMSUNG MZ7PC128,119.2 GB,"3,076",11,2829,NA,NA,Feb-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PC128&id=3884#price
SAMSUNG MZ7PC128HAFU-000H1,119.2 GB,"2,888",7,3132,$44.99*,64.2,Apr-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PC128HAFU-000H1&id=4466#price
SAMSUNG MZ7PC128HAFU-000L5,119.2 GB,"2,742",31,3325,NA,NA,Sep-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PC128HAFU-000L5&id=5643#price
SAMSUNG MZ7PC256,238.5 GB,"3,172",14,2684,NA,NA,Jun-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PC256&id=4961#price
SAMSUNG MZ7PC256HAFU-000,238.5 GB,"3,347",20,2396,NA,NA,Jan-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PC256HAFU-000&id=6638#price
SAMSUNG MZ7PC256HAFU-000DA,238.5 GB,"3,530",5,2091,NA,NA,May-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PC256HAFU-000DA&id=11972#price
SAMSUNG MZ7PD128HAFV-000,119.2 GB,"3,749",11,1753,NA,NA,Oct-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD128HAFV-000&id=10620#price
SAMSUNG MZ7PD128HAFV-000H7,119.2 GB,"3,236",71,2587,NA,NA,Mar-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD128HAFV-000H7&id=6881#price
SAMSUNG MZ7PD128HCFV-000,119.2 GB,"3,481",28,2175,NA,NA,Jul-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD128HCFV-000&id=7779#price
SAMSUNG MZ7PD128HCFV-000H1,119.2 GB,"3,433",106,2249,NA,NA,Nov-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD128HCFV-000H1&id=8576#price
SAMSUNG MZ7PD128HCFV-000H7,119.2 GB,"3,612",8,1960,NA,NA,Dec-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD128HCFV-000H7&id=10946#price
SAMSUNG MZ7PD256,238.5 GB,"3,377",10,2336,NA,NA,Feb-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD256&id=9093#price
SAMSUNG MZ7PD256HAFV-000,238.5 GB,"3,660",45,1883,NA,NA,Dec-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD256HAFV-000&id=6480#price
SAMSUNG MZ7PD256HAFV-000H7,238.5 GB,"3,125",7,2756,NA,NA,Nov-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD256HAFV-000H7&id=6117#price
SAMSUNG MZ7PD256HCGM-000,238.5 GB,"4,137",51,1257,NA,NA,Sep-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD256HCGM-000&id=8101#price
SAMSUNG MZ7PD256HCGM-000H7,238.5 GB,"3,991",10,1416,NA,NA,Sep-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD256HCGM-000H7&id=8050#price
SAMSUNG MZ7PD480HAGM-000D3,447.1 GB,"3,265",6,2539,NA,NA,Apr-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7PD480HAGM-000D3&id=9427#price
SAMSUNG MZ7TD128,119.2 GB,"2,464",6,3696,NA,NA,Jun-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD128&id=4920#price
SAMSUNG MZ7TD128HAFV-000,119.2 GB,"2,196",50,3980,$36.55*,60.08,Mar-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD128HAFV-000&id=4097#price
SAMSUNG MZ7TD128HAFV-00000,119.2 GB,"2,009",61,4129,$229.89*,8.74,Mar-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD128HAFV-00000&id=4089#price
SAMSUNG MZ7TD128HAFV-000L1,119.2 GB,"2,386",12,3777,$80.99*,29.47,Aug-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD128HAFV-000L1&id=5357#price
SAMSUNG MZ7TD256,238.5 GB,"2,001",6,4132,NA,NA,Mar-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD256&id=6583#price
SAMSUNG MZ7TD256HAFV-000,238.5 GB,"2,666",159,3432,NA,NA,Jul-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD256HAFV-000&id=5205#price
SAMSUNG MZ7TD256HAFV-00000,238.5 GB,"2,630",20,3486,NA,NA,Feb-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD256HAFV-00000&id=6753#price
SAMSUNG MZ7TD256HAFV-000L7,238.5 GB,"2,521",169,3616,NA,NA,Oct-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD256HAFV-000L7&id=5787#price
SAMSUNG MZ7TD256HAFV-000L9,238.5 GB,"2,692",268,3395,NA,NA,Oct-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD256HAFV-000L9&id=5946#price
SAMSUNG MZ7TD512HAGM-000,476.9 GB,"3,268",17,2533,NA,NA,Jan-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD512HAGM-000&id=6571#price
SAMSUNG MZ7TD512HAGM-000L1,476.9 GB,"3,014",30,2924,NA,NA,Nov-13,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TD512HAGM-000L1&id=6134#price
SAMSUNG MZ7TE128,119.2 GB,"2,003",6,4131,NA,NA,Jun-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE128&id=12157#price
SAMSUNG MZ7TE128HMGR-000,119.2 GB,"2,427",69,3739,NA,NA,May-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE128HMGR-000&id=7471#price
SAMSUNG MZ7TE128HMGR-00000,119.2 GB,"2,352",38,3820,$51.99*,45.24,May-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE128HMGR-00000&id=7463#price
SAMSUNG MZ7TE128HMGR-00004,119.2 GB,"2,224",27,3944,NA,NA,Aug-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE128HMGR-00004&id=8014#price
SAMSUNG MZ7TE128HMGR-000H1,119.2 GB,"2,411",82,3754,NA,NA,Jul-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE128HMGR-000H1&id=10101#price
SAMSUNG MZ7TE128HMGR-000L1,119.2 GB,"2,214",9,3959,$15.99*,138.45,Jun-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE128HMGR-000L1&id=7499#price
SAMSUNG MZ7TE128HMGR-000L2,119.2 GB,"2,244",18,3928,NA,NA,Feb-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE128HMGR-000L2&id=9127#price
SAMSUNG MZ7TE256,238.5 GB,"2,421",10,3741,NA,NA,May-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE256&id=9605#price
SAMSUNG MZ7TE256HMHP-000,238.5 GB,"2,932",139,3064,NA,NA,Jul-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE256HMHP-000&id=7797#price
SAMSUNG MZ7TE256HMHP-00000,238.5 GB,"2,859",23,3172,$125.00*,22.87,Sep-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE256HMHP-00000&id=8154#price
SAMSUNG MZ7TE256HMHP-00004,238.5 GB,"2,781",32,3287,NA,NA,Dec-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE256HMHP-00004&id=8655#price
SAMSUNG MZ7TE256HMHP-000FH,238.5 GB,"2,767",11,3300,NA,NA,Nov-16,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE256HMHP-000FH&id=13203#price
SAMSUNG MZ7TE256HMHP-000H1,238.5 GB,"2,794",65,3269,$145.00*,19.27,Apr-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE256HMHP-000H1&id=9525#price
SAMSUNG MZ7TE256HMHP-000L1,238.5 GB,"2,783",7,3286,NA,NA,Jan-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE256HMHP-000L1&id=8880#price
SAMSUNG MZ7TE256HMHP-000L2,238.5 GB,"2,800",171,3260,NA,NA,Aug-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE256HMHP-000L2&id=8023#price
SAMSUNG MZ7TE256HMHP-000L7,238.5 GB,"2,883",9,3139,$139.19*,20.71,Aug-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE256HMHP-000L7&id=7951#price
SAMSUNG MZ7TE512HMHP-000,476.9 GB,"3,320",25,2445,NA,NA,Nov-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE512HMHP-000&id=8574#price
SAMSUNG MZ7TE512HMHP-00000,476.9 GB,"3,100",10,2800,NA,NA,Jul-14,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE512HMHP-00000&id=7739#price
SAMSUNG MZ7TE512HMHP-00004,476.9 GB,"3,403",6,2296,NA,NA,Apr-15,SSD,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG+MZ7TE512HMHP-00004&id=9516#price
